Nitrogen,Phosphorus,Potassium,Temperature,Rainfall,pH,Soil_color,Crop,Fertilizer
30,40,30,25,800,6,Light Brown,Groundnut,Chilated Micronutrient
20,45,20,30,900,6.5,Light Brown,Groundnut,Chilated Micronutrient
25,45,20,30,900,6.5,Light Brown,Groundnut,Chilated Micronutrient
30,45,20,30,900,6.5,Light Brown,Groundnut,Chilated Micronutrient
20,50,25,25,800,7,Light Brown,Groundnut,Chilated Micronutrient
25,50,25,25,800,7,Light Brown,Groundnut,Chilated Micronutrient
30,50,25,25,800,7,Light Brown,Groundnut,Chilated Micronutrient
25,20,40,20,1500,5.5,Black,Turmeric,Urea
30,20,40,20,1500,5.5,Black,Turmeric,Urea
20,20,40,20,1500,5.5,Black,Turmeric,Urea
30,25,45,25,1600,6,Black,Turmeric,Urea
20,25,45,25,1600,6,Black,Turmeric,Urea
25,25,45,25,1600,6,Black,Turmeric,Urea
20,30,50,30,1700,6.5,Black,Turmeric,Urea
25,30,50,30,1700,6.5,Black,Turmeric,Urea
30,30,50,30,1700,6.5,Black,Turmeric,Urea
25,20,45,20,1500,5.5,Black,Turmeric,Ferrous Sulphate
30,20,45,20,1500,5.5,Black,Turmeric,Ferrous Sulphate
20,20,45,20,1500,5.5,Black,Turmeric,Ferrous Sulphate
30,25,50,25,1600,6,Black,Turmeric,Ferrous Sulphate
20,25,50,25,1600,6,Black,Turmeric,Ferrous Sulphate
25,25,50,25,1600,6,Black,Turmeric,Ferrous Sulphate
20,30,40,30,1700,6.5,Black,Turmeric,Ferrous Sulphate
25,30,40,30,1700,6.5,Black,Turmeric,Ferrous Sulphate
30,30,40,30,1700,6.5,Black,Turmeric,Ferrous Sulphate
25,20,50,20,1500,5.5,Black,Turmeric,White Potash
30,20,50,20,1500,5.5,Black,Turmeric,White Potash
20,20,50,20,1500,5.5,Black,Turmeric,White Potash
25,20,40,20,1500,5.5,Black,Turmeric,White Potash
30,25,40,25,1600,6,Black,Turmeric,White Potash
20,25,40,25,1600,6,Black,Turmeric,White Potash
25,25,40,25,1600,6,Black,Turmeric,White Potash
20,30,45,30,1700,6.5,Black,Turmeric,White Potash
25,30,45,30,1700,6.5,Black,Turmeric,White Potash
30,30,45,30,1700,6.5,Black,Turmeric,White Potash
100,20,45,25,700,6,Black,Cotton,Magnesium Sulphate
105,20,45,25,700,6,Black,Cotton,Magnesium Sulphate
110,20,45,25,700,6,Black,Cotton,Magnesium Sulphate
115,20,45,25,700,6,Black,Cotton,Magnesium Sulphate
120,20,45,25,700,6,Black,Cotton,Magnesium Sulphate
100,25,50,30,800,6.5,Black,Cotton,Magnesium Sulphate
105,25,50,30,800,6.5,Black,Cotton,Magnesium Sulphate
110,25,50,30,800,6.5,Black,Cotton,Magnesium Sulphate
115,25,50,30,800,6.5,Black,Cotton,Magnesium Sulphate
120,25,50,30,800,6.5,Black,Cotton,Magnesium Sulphate
100,30,55,35,900,7,Black,Cotton,Magnesium Sulphate
105,30,55,35,900,7,Black,Cotton,Magnesium Sulphate
110,30,55,35,900,7,Black,Cotton,Magnesium Sulphate
115,30,55,35,900,7,Black,Cotton,Magnesium Sulphate
120,30,55,35,900,7,Black,Cotton,Magnesium Sulphate
100,20,50,25,1000,7.5,Black,Cotton,12:32:16 NPK
105,20,50,25,1000,7.5,Black,Cotton,12:32:16 NPK
110,20,50,25,1000,7.5,Black,Cotton,12:32:16 NPK
115,20,50,25,1000,7.5,Black,Cotton,12:32:16 NPK
120,20,50,25,1000,7.5,Black,Cotton,12:32:16 NPK
100,25,55,30,700,6,Black,Cotton,12:32:16 NPK
105,25,55,30,700,6,Black,Cotton,12:32:16 NPK
110,25,55,30,700,6,Black,Cotton,12:32:16 NPK
115,25,55,30,700,6,Black,Cotton,12:32:16 NPK
120,25,55,30,700,6,Black,Cotton,12:32:16 NPK
100,30,45,35,800,6.5,Black,Cotton,12:32:16 NPK
105,30,45,35,800,6.5,Black,Cotton,12:32:16 NPK
110,30,45,35,800,6.5,Black,Cotton,12:32:16 NPK
115,30,45,35,800,6.5,Black,Cotton,12:32:16 NPK
120,30,45,35,800,6.5,Black,Cotton,12:32:16 NPK
100,20,55,25,900,7,Black,Cotton,DAP
105,20,55,25,900,7,Black,Cotton,DAP
110,20,55,25,900,7,Black,Cotton,DAP
115,20,55,25,900,7,Black,Cotton,DAP
120,20,55,25,900,7,Black,Cotton,DAP
100,25,45,30,1000,7.5,Black,Cotton,DAP
105,25,45,30,1000,7.5,Black,Cotton,DAP
110,25,45,30,1000,7.5,Black,Cotton,DAP
115,25,45,30,1000,7.5,Black,Cotton,DAP
120,25,45,30,1000,7.5,Black,Cotton,DAP
100,30,50,35,700,6,Black,Cotton,DAP
105,30,50,35,700,6,Black,Cotton,DAP
110,30,50,35,700,6,Black,Cotton,DAP
115,30,50,35,700,6,Black,Cotton,DAP
120,30,50,35,700,6,Black,Cotton,DAP
30,40,20,25,600,6,Reddish Brown,Tur,Urea
35,40,20,25,600,6,Reddish Brown,Tur,Urea
40,40,20,25,600,6,Reddish Brown,Tur,Urea
30,45,25,30,700,6.5,Reddish Brown,Tur,Urea
35,45,25,30,700,6.5,Reddish Brown,Tur,Urea
40,45,25,30,700,6.5,Reddish Brown,Tur,Urea
30,50,30,35,800,7,Reddish Brown,Tur,Urea
35,50,30,35,800,7,Reddish Brown,Tur,Urea
40,50,30,35,800,7,Reddish Brown,Tur,Urea
30,55,20,25,600,6,Reddish Brown,Tur,Urea
35,55,20,25,600,6,Reddish Brown,Tur,Urea
40,55,20,25,600,6,Reddish Brown,Tur,Urea
30,60,25,30,700,6.5,Reddish Brown,Tur,Urea
35,60,25,30,700,6.5,Reddish Brown,Tur,Urea
40,60,25,30,700,6.5,Reddish Brown,Tur,Urea
30,40,30,35,800,7,Reddish Brown,Tur,MOP
35,40,30,35,800,7,Reddish Brown,Tur,MOP
40,40,30,35,800,7,Reddish Brown,Tur,MOP
30,45,20,25,600,6,Reddish Brown,Tur,MOP
35,45,20,25,600,6,Reddish Brown,Tur,MOP
40,45,20,25,600,6,Reddish Brown,Tur,MOP
30,50,25,30,700,6.5,Reddish Brown,Tur,MOP
35,50,25,30,700,6.5,Reddish Brown,Tur,MOP
40,50,25,30,700,6.5,Reddish Brown,Tur,MOP
30,55,30,35,800,7,Reddish Brown,Tur,MOP
35,55,30,35,800,7,Reddish Brown,Tur,MOP
40,55,30,35,800,7,Reddish Brown,Tur,MOP
30,60,20,25,600,6,Reddish Brown,Tur,MOP
35,60,20,25,600,6,Reddish Brown,Tur,MOP
40,60,20,25,600,6,Reddish Brown,Tur,MOP
30,40,25,30,700,6.5,Reddish Brown,Tur,SSP
35,40,25,30,700,6.5,Reddish Brown,Tur,SSP
40,40,25,30,700,6.5,Reddish Brown,Tur,SSP
30,45,30,35,800,7,Reddish Brown,Tur,SSP
35,45,30,35,800,7,Reddish Brown,Tur,SSP
40,45,30,35,800,7,Reddish Brown,Tur,SSP
30,50,20,25,600,6,Reddish Brown,Tur,SSP
35,50,20,25,600,6,Reddish Brown,Tur,SSP
40,50,20,25,600,6,Reddish Brown,Tur,SSP
30,55,25,30,700,6.5,Reddish Brown,Tur,SSP
35,55,25,30,700,6.5,Reddish Brown,Tur,SSP
40,55,25,30,700,6.5,Reddish Brown,Tur,SSP
30,60,30,35,800,7,Reddish Brown,Tur,SSP
35,60,30,35,800,7,Reddish Brown,Tur,SSP
40,60,30,35,800,7,Reddish Brown,Tur,SSP
40,20,20,25,400,6.5,Black,Moong,MOP
45,20,20,25,400,6.5,Black,Moong,MOP
50,20,20,25,400,6.5,Black,Moong,MOP
40,25,25,30,500,7,Black,Moong,MOP
45,25,25,30,500,7,Black,Moong,MOP
50,25,25,30,500,7,Black,Moong,MOP
40,30,30,35,600,7.5,Black,Moong,MOP
45,30,30,35,600,7.5,Black,Moong,MOP
50,30,30,35,600,7.5,Black,Moong,MOP
40,20,25,25,400,6.5,Black,Moong,Urea
45,20,25,25,400,6.5,Black,Moong,Urea
50,20,25,25,400,6.5,Black,Moong,Urea
40,25,30,30,500,7,Black,Moong,Urea
45,25,30,30,500,7,Black,Moong,Urea
50,25,30,30,500,7,Black,Moong,Urea
40,30,20,35,600,7.5,Black,Moong,Urea
45,30,20,35,600,7.5,Black,Moong,Urea
50,30,20,35,600,7.5,Black,Moong,Urea
40,20,30,25,400,6.5,Black,Moong,SSP
45,20,30,25,400,6.5,Black,Moong,SSP
50,20,30,25,400,6.5,Black,Moong,SSP
40,25,20,30,500,7,Black,Moong,SSP
45,25,20,30,500,7,Black,Moong,SSP
50,25,20,30,500,7,Black,Moong,SSP
40,30,25,35,600,7.5,Black,Moong,SSP
45,30,25,35,600,7.5,Black,Moong,SSP
50,30,25,35,600,7.5,Black,Moong,SSP
100,50,50,35,700,5.5,Black,Rice,Urea
105,50,50,35,700,5.5,Black,Rice,Urea
110,50,50,35,700,5.5,Black,Rice,Urea
115,50,50,35,700,5.5,Black,Rice,Urea
120,50,50,35,700,5.5,Black,Rice,Urea
100,55,55,40,800,6,Black,Rice,Urea
105,55,55,40,800,6,Black,Rice,Urea
110,55,55,40,800,6,Black,Rice,Urea
115,55,55,40,800,6,Black,Rice,Urea
120,55,55,40,800,6,Black,Rice,Urea
100,60,60,35,900,6.5,Black,Rice,Urea
105,60,60,35,900,6.5,Black,Rice,Urea
110,60,60,35,900,6.5,Black,Rice,Urea
115,60,60,35,900,6.5,Black,Rice,Urea
120,60,60,35,900,6.5,Black,Rice,Urea
100,50,55,40,700,5.5,Black,Rice,50:26:26 NPK
105,50,55,40,700,5.5,Black,Rice,50:26:26 NPK
110,50,55,40,700,5.5,Black,Rice,50:26:26 NPK
115,50,55,40,700,5.5,Black,Rice,50:26:26 NPK
120,50,55,40,700,5.5,Black,Rice,50:26:26 NPK
100,55,60,35,800,6,Black,Rice,50:26:26 NPK
105,55,60,35,800,6,Black,Rice,50:26:26 NPK
110,55,60,35,800,6,Black,Rice,50:26:26 NPK
115,55,60,35,800,6,Black,Rice,50:26:26 NPK
120,55,60,35,800,6,Black,Rice,50:26:26 NPK
100,60,50,40,900,6.5,Black,Rice,50:26:26 NPK
105,60,50,40,900,6.5,Black,Rice,50:26:26 NPK
110,60,50,40,900,6.5,Black,Rice,50:26:26 NPK
115,60,50,40,900,6.5,Black,Rice,50:26:26 NPK
120,60,50,40,900,6.5,Black,Rice,50:26:26 NPK
100,50,60,35,700,5.5,Black,Rice,Urea
105,50,60,35,700,5.5,Black,Rice,Urea
110,50,60,35,700,5.5,Black,Rice,Urea
115,50,60,35,700,5.5,Black,Rice,Urea
120,50,60,35,700,5.5,Black,Rice,Urea
100,55,50,40,800,6,Black,Rice,Urea
105,55,50,40,800,6,Black,Rice,Urea
110,55,50,40,800,6,Black,Rice,Urea
115,55,50,40,800,6,Black,Rice,Urea
120,55,50,40,800,6,Black,Rice,Urea
100,60,55,35,900,6.5,Black,Rice,Urea
105,60,55,35,900,6.5,Black,Rice,Urea
110,60,55,35,900,6.5,Black,Rice,Urea
115,60,55,35,900,6.5,Black,Rice,Urea
120,60,55,35,900,6.5,Black,Rice,Urea
50,30,30,25,700,6,Black,Jowar,10:26:26 NPK
55,30,30,25,700,6,Black,Jowar,10:26:26 NPK
60,30,30,25,700,6,Black,Jowar,10:26:26 NPK
65,30,30,25,700,6,Black,Jowar,10:26:26 NPK
70,30,30,25,700,6,Black,Jowar,10:26:26 NPK
50,35,35,30,800,6.5,Black,Jowar,10:26:26 NPK
55,35,35,30,800,6.5,Black,Jowar,10:26:26 NPK
60,35,35,30,800,6.5,Black,Jowar,10:26:26 NPK
65,35,35,30,800,6.5,Black,Jowar,10:26:26 NPK
70,35,35,30,800,6.5,Black,Jowar,10:26:26 NPK
50,40,40,35,900,7,Black,Jowar,10:26:26 NPK
55,40,40,35,900,7,Black,Jowar,10:26:26 NPK
60,40,40,35,900,7,Black,Jowar,10:26:26 NPK
65,40,40,35,900,7,Black,Jowar,10:26:26 NPK
70,40,40,35,900,7,Black,Jowar,10:26:26 NPK
50,30,35,25,700,6,Black,Jowar,Urea
55,30,35,25,700,6,Black,Jowar,Urea
60,30,35,25,700,6,Black,Jowar,Urea
65,30,35,25,700,6,Black,Jowar,Urea
70,30,35,25,700,6,Black,Jowar,Urea
50,35,40,30,800,6.5,Black,Jowar,Urea
55,35,40,30,800,6.5,Black,Jowar,Urea
60,35,40,30,800,6.5,Black,Jowar,Urea
65,35,40,30,800,6.5,Black,Jowar,Urea
70,35,40,30,800,6.5,Black,Jowar,Urea
50,40,30,35,900,7,Black,Jowar,Urea
55,40,30,35,900,7,Black,Jowar,Urea
60,40,30,35,900,7,Black,Jowar,Urea
65,40,30,35,900,7,Black,Jowar,Urea
70,40,30,35,900,7,Black,Jowar,Urea
50,30,40,25,700,6,Black,Jowar,SSP
55,30,40,25,700,6,Black,Jowar,SSP
60,30,40,25,700,6,Black,Jowar,SSP
65,30,40,25,700,6,Black,Jowar,SSP
70,30,40,25,700,6,Black,Jowar,SSP
50,35,30,30,800,6.5,Black,Jowar,SSP
55,35,30,30,800,6.5,Black,Jowar,SSP
60,35,30,30,800,6.5,Black,Jowar,SSP
65,35,30,30,800,6.5,Black,Jowar,SSP
70,35,30,30,800,6.5,Black,Jowar,SSP
50,40,35,35,900,7,Black,Jowar,SSP
55,40,35,35,900,7,Black,Jowar,SSP
60,40,35,35,900,7,Black,Jowar,SSP
65,40,35,35,900,7,Black,Jowar,SSP
70,40,35,35,900,7,Black,Jowar,SSP
20,30,15,20,700,6,Dark Brown,Tur,Urea
25,30,15,20,700,6,Dark Brown,Tur,Urea
30,30,15,20,700,6,Dark Brown,Tur,Urea
20,35,20,25,800,6.5,Dark Brown,Tur,Urea
25,35,20,25,800,6.5,Dark Brown,Tur,Urea
30,35,20,25,800,6.5,Dark Brown,Tur,Urea
20,40,15,30,900,7,Dark Brown,Tur,Urea
25,40,15,30,900,7,Dark Brown,Tur,Urea
30,40,15,30,900,7,Dark Brown,Tur,Urea
20,30,20,20,700,6,Dark Brown,Tur,MOP
25,30,20,20,700,6,Dark Brown,Tur,MOP
30,30,20,20,700,6,Dark Brown,Tur,MOP
20,35,15,25,800,6.5,Dark Brown,Tur,MOP
25,35,15,25,800,6.5,Dark Brown,Tur,MOP
30,35,15,25,800,6.5,Dark Brown,Tur,MOP
20,40,20,30,900,7,Dark Brown,Tur,MOP
25,40,20,30,900,7,Dark Brown,Tur,MOP
30,40,20,30,900,7,Dark Brown,Tur,MOP
100,50,40,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
105,50,40,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
110,50,40,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
115,50,40,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
120,50,40,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
100,55,45,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
105,55,45,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
110,55,45,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
115,55,45,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
120,55,45,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
100,60,50,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
105,60,50,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
110,60,50,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
115,60,50,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
120,60,50,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
100,50,45,20,700,6.5,Reddish Brown,Wheat,Urea
105,50,45,20,700,6.5,Reddish Brown,Wheat,Urea
110,50,45,20,700,6.5,Reddish Brown,Wheat,Urea
115,50,45,20,700,6.5,Reddish Brown,Wheat,Urea
120,50,45,20,700,6.5,Reddish Brown,Wheat,Urea
100,55,50,15,800,7,Reddish Brown,Wheat,Urea
105,55,50,15,800,7,Reddish Brown,Wheat,Urea
110,55,50,15,800,7,Reddish Brown,Wheat,Urea
115,55,50,15,800,7,Reddish Brown,Wheat,Urea
120,55,50,15,800,7,Reddish Brown,Wheat,Urea
100,60,40,20,900,7.5,Reddish Brown,Wheat,Urea
105,60,40,20,900,7.5,Reddish Brown,Wheat,Urea
110,60,40,20,900,7.5,Reddish Brown,Wheat,Urea
115,60,40,20,900,7.5,Reddish Brown,Wheat,Urea
120,60,40,20,900,7.5,Reddish Brown,Wheat,Urea
100,50,50,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
105,50,50,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
110,50,50,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
115,50,50,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
120,50,50,15,700,6.5,Reddish Brown,Wheat,19:19:19 NPK
100,55,40,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
105,55,40,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
110,55,40,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
115,55,40,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
120,55,40,20,800,7,Reddish Brown,Wheat,19:19:19 NPK
100,60,45,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
105,60,45,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
110,60,45,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
115,60,45,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
120,60,45,15,900,7.5,Reddish Brown,Wheat,19:19:19 NPK
20,30,20,25,700,5.5,Red,Groundnut,Chilated Micronutrient
25,30,20,25,700,5.5,Red,Groundnut,Chilated Micronutrient
30,30,20,25,700,5.5,Red,Groundnut,Chilated Micronutrient
20,35,25,30,800,6,Red,Groundnut,Chilated Micronutrient
25,35,25,30,800,6,Red,Groundnut,Chilated Micronutrient
30,35,25,30,800,6,Red,Groundnut,Chilated Micronutrient
20,40,30,35,900,6.5,Red,Groundnut,Chilated Micronutrient
25,40,30,35,900,6.5,Red,Groundnut,Chilated Micronutrient
30,40,30,35,900,6.5,Red,Groundnut,Chilated Micronutrient
20,30,25,25,700,5.5,Red,Groundnut,SSP
25,30,25,25,700,5.5,Red,Groundnut,SSP
30,30,25,25,700,5.5,Red,Groundnut,SSP
20,35,30,30,800,6,Red,Groundnut,SSP
25,35,30,30,800,6,Red,Groundnut,SSP
30,35,30,30,800,6,Red,Groundnut,SSP
20,40,20,35,900,6.5,Red,Groundnut,SSP
25,40,20,35,900,6.5,Red,Groundnut,SSP
30,40,20,35,900,6.5,Red,Groundnut,SSP
20,30,30,25,700,5.5,Red,Groundnut,Chilated Micronutrient
25,30,30,25,700,5.5,Red,Groundnut,Chilated Micronutrient
30,30,30,25,700,5.5,Red,Groundnut,Chilated Micronutrient
20,35,20,30,800,6,Red,Groundnut,Chilated Micronutrient
25,35,20,30,800,6,Red,Groundnut,Chilated Micronutrient
30,35,20,30,800,6,Red,Groundnut,Chilated Micronutrient
20,40,25,35,900,6.5,Red,Groundnut,Chilated Micronutrient
25,40,25,35,900,6.5,Red,Groundnut,Chilated Micronutrient
30,40,25,35,900,6.5,Red,Groundnut,Chilated Micronutrient
30,30,20,25,700,6,Black,Urad,Urea
35,30,20,25,700,6,Black,Urad,Urea
40,30,20,25,700,6,Black,Urad,Urea
30,35,25,30,800,6.5,Black,Urad,Urea
35,35,25,30,800,6.5,Black,Urad,Urea
40,35,25,30,800,6.5,Black,Urad,Urea
30,40,30,35,900,7,Black,Urad,Urea
35,40,30,35,900,7,Black,Urad,Urea
40,40,30,35,900,7,Black,Urad,Urea
30,30,25,25,700,6,Black,Urad,SSP
35,30,25,25,700,6,Black,Urad,SSP
40,30,25,25,700,6,Black,Urad,SSP
30,35,30,30,800,6.5,Black,Urad,SSP
35,35,30,30,800,6.5,Black,Urad,SSP
40,35,30,30,800,6.5,Black,Urad,SSP
30,40,20,35,900,7,Black,Urad,SSP
35,40,20,35,900,7,Black,Urad,SSP
40,40,20,35,900,7,Black,Urad,SSP
30,30,30,25,700,6,Black,Urad,DAP
35,30,30,25,700,6,Black,Urad,DAP
40,30,30,25,700,6,Black,Urad,DAP
30,35,20,30,800,6.5,Black,Urad,DAP
35,35,20,30,800,6.5,Black,Urad,DAP
40,35,20,30,800,6.5,Black,Urad,DAP
30,40,25,35,900,7,Black,Urad,DAP
35,40,25,35,900,7,Black,Urad,DAP
40,40,25,35,900,7,Black,Urad,DAP
30,40,20,15,700,6,Black,Gram,DAP
35,40,20,15,700,6,Black,Gram,DAP
40,40,20,15,700,6,Black,Gram,DAP
30,45,25,20,800,6.5,Black,Gram,DAP
35,45,25,20,800,6.5,Black,Gram,DAP
40,45,25,20,800,6.5,Black,Gram,DAP
30,50,30,15,900,7,Black,Gram,DAP
35,50,30,15,900,7,Black,Gram,DAP
40,50,30,15,900,7,Black,Gram,DAP
30,40,25,20,700,7.5,Black,Gram,MOP
35,40,25,20,700,7.5,Black,Gram,MOP
40,40,25,20,700,7.5,Black,Gram,MOP
30,45,30,15,800,6,Black,Gram,MOP
35,45,30,15,800,6,Black,Gram,MOP
40,45,30,15,800,6,Black,Gram,MOP
30,50,20,20,900,6.5,Black,Gram,MOP
35,50,20,20,900,6.5,Black,Gram,MOP
40,50,20,20,900,6.5,Black,Gram,MOP
30,40,30,15,700,7,Black,Gram,DAP
35,40,30,15,700,7,Black,Gram,DAP
40,40,30,15,700,7,Black,Gram,DAP
30,45,20,20,800,7.5,Black,Gram,DAP
35,45,20,20,800,7.5,Black,Gram,DAP
40,45,20,20,800,7.5,Black,Gram,DAP
30,50,25,15,900,6,Black,Gram,DAP
35,50,25,15,900,6,Black,Gram,DAP
40,50,25,15,900,6,Black,Gram,DAP
120,60,120,20,1000,6.5,Black,Sugarcane,MOP
125,60,120,20,1000,6.5,Black,Sugarcane,MOP
130,60,120,20,1000,6.5,Black,Sugarcane,MOP
135,60,120,20,1000,6.5,Black,Sugarcane,MOP
140,60,120,20,1000,6.5,Black,Sugarcane,MOP
145,60,120,20,1000,6.5,Black,Sugarcane,MOP
150,60,120,20,1000,6.5,Black,Sugarcane,MOP
120,65,125,25,1100,7,Black,Sugarcane,MOP
125,65,125,25,1100,7,Black,Sugarcane,MOP
130,65,125,25,1100,7,Black,Sugarcane,MOP
135,65,125,25,1100,7,Black,Sugarcane,MOP
140,65,125,25,1100,7,Black,Sugarcane,MOP
145,65,125,25,1100,7,Black,Sugarcane,MOP
150,65,125,25,1100,7,Black,Sugarcane,MOP
120,70,130,30,1200,7.5,Black,Sugarcane,MOP
125,70,130,30,1200,7.5,Black,Sugarcane,MOP
130,70,130,30,1200,7.5,Black,Sugarcane,MOP
135,70,130,30,1200,7.5,Black,Sugarcane,MOP
140,70,130,30,1200,7.5,Black,Sugarcane,MOP
145,70,130,30,1200,7.5,Black,Sugarcane,MOP
150,70,130,30,1200,7.5,Black,Sugarcane,MOP
120,75,135,35,1300,6.5,Black,Sugarcane,MOP
125,75,135,35,1300,6.5,Black,Sugarcane,MOP
130,75,135,35,1300,6.5,Black,Sugarcane,MOP
135,75,135,35,1300,6.5,Black,Sugarcane,MOP
140,75,135,35,1300,6.5,Black,Sugarcane,MOP
145,75,135,35,1300,6.5,Black,Sugarcane,MOP
150,75,135,35,1300,6.5,Black,Sugarcane,MOP
120,80,140,20,1400,7,Black,Sugarcane,MOP
125,80,140,20,1400,7,Black,Sugarcane,MOP
130,80,140,20,1400,7,Black,Sugarcane,MOP
135,80,140,20,1400,7,Black,Sugarcane,MOP
140,80,140,20,1400,7,Black,Sugarcane,MOP
145,80,140,20,1400,7,Black,Sugarcane,MOP
150,80,140,20,1400,7,Black,Sugarcane,MOP
120,60,145,25,1500,7.5,Black,Sugarcane,Urea
125,60,145,25,1500,7.5,Black,Sugarcane,Urea
130,60,145,25,1500,7.5,Black,Sugarcane,Urea
135,60,145,25,1500,7.5,Black,Sugarcane,Urea
140,60,145,25,1500,7.5,Black,Sugarcane,Urea
145,60,145,25,1500,7.5,Black,Sugarcane,Urea
150,60,145,25,1500,7.5,Black,Sugarcane,Urea
120,65,150,30,1000,6.5,Black,Sugarcane,Urea
125,65,150,30,1000,6.5,Black,Sugarcane,Urea
130,65,150,30,1000,6.5,Black,Sugarcane,Urea
135,65,150,30,1000,6.5,Black,Sugarcane,Urea
140,65,150,30,1000,6.5,Black,Sugarcane,Urea
145,65,150,30,1000,6.5,Black,Sugarcane,Urea
150,65,150,30,1000,6.5,Black,Sugarcane,Urea
120,70,120,35,1100,7,Black,Sugarcane,Urea
125,70,120,35,1100,7,Black,Sugarcane,Urea
130,70,120,35,1100,7,Black,Sugarcane,Urea
135,70,120,35,1100,7,Black,Sugarcane,Urea
140,70,120,35,1100,7,Black,Sugarcane,Urea
145,70,120,35,1100,7,Black,Sugarcane,Urea
150,70,120,35,1100,7,Black,Sugarcane,Urea
120,75,125,20,1200,7.5,Black,Sugarcane,Urea
125,75,125,20,1200,7.5,Black,Sugarcane,Urea
130,75,125,20,1200,7.5,Black,Sugarcane,Urea
135,75,125,20,1200,7.5,Black,Sugarcane,Urea
140,75,125,20,1200,7.5,Black,Sugarcane,Urea
145,75,125,20,1200,7.5,Black,Sugarcane,Urea
150,75,125,20,1200,7.5,Black,Sugarcane,Urea
120,80,130,25,1300,6.5,Black,Sugarcane,Urea
125,80,130,25,1300,6.5,Black,Sugarcane,Urea
130,80,130,25,1300,6.5,Black,Sugarcane,Urea
135,80,130,25,1300,6.5,Black,Sugarcane,Urea
140,80,130,25,1300,6.5,Black,Sugarcane,Urea
145,80,130,25,1300,6.5,Black,Sugarcane,Urea
150,80,130,25,1300,6.5,Black,Sugarcane,Urea
120,60,135,30,1400,7,Black,Sugarcane,DAP
125,60,135,30,1400,7,Black,Sugarcane,DAP
130,60,135,30,1400,7,Black,Sugarcane,DAP
135,60,135,30,1400,7,Black,Sugarcane,DAP
140,60,135,30,1400,7,Black,Sugarcane,DAP
145,60,135,30,1400,7,Black,Sugarcane,DAP
150,60,135,30,1400,7,Black,Sugarcane,DAP
120,65,140,35,1500,7.5,Black,Sugarcane,DAP
125,65,140,35,1500,7.5,Black,Sugarcane,DAP
130,65,140,35,1500,7.5,Black,Sugarcane,DAP
135,65,140,35,1500,7.5,Black,Sugarcane,DAP
140,65,140,35,1500,7.5,Black,Sugarcane,DAP
145,65,140,35,1500,7.5,Black,Sugarcane,DAP
150,65,140,35,1500,7.5,Black,Sugarcane,DAP
120,70,145,20,1000,6.5,Black,Sugarcane,DAP
125,70,145,20,1000,6.5,Black,Sugarcane,DAP
130,70,145,20,1000,6.5,Black,Sugarcane,DAP
135,70,145,20,1000,6.5,Black,Sugarcane,DAP
140,70,145,20,1000,6.5,Black,Sugarcane,DAP
145,70,145,20,1000,6.5,Black,Sugarcane,DAP
150,70,145,20,1000,6.5,Black,Sugarcane,DAP
120,75,150,25,1100,7,Black,Sugarcane,DAP
125,75,150,25,1100,7,Black,Sugarcane,DAP
130,75,150,25,1100,7,Black,Sugarcane,DAP
135,75,150,25,1100,7,Black,Sugarcane,DAP
140,75,150,25,1100,7,Black,Sugarcane,DAP
145,75,150,25,1100,7,Black,Sugarcane,DAP
150,75,150,25,1100,7,Black,Sugarcane,DAP
120,80,120,30,1200,7.5,Black,Sugarcane,DAP
125,80,120,30,1200,7.5,Black,Sugarcane,DAP
130,80,120,30,1200,7.5,Black,Sugarcane,DAP
135,80,120,30,1200,7.5,Black,Sugarcane,DAP
140,80,120,30,1200,7.5,Black,Sugarcane,DAP
145,80,120,30,1200,7.5,Black,Sugarcane,DAP
150,80,120,30,1200,7.5,Black,Sugarcane,DAP
120,60,125,35,1300,6.5,Black,Sugarcane,MOP
125,60,125,35,1300,6.5,Black,Sugarcane,MOP
